COD_SEQUENCIAL,ANO,MES,DIA,HORA,chuva_86472600,chuva_86472000,chuva_02851044,chuva_02851072,chuva_inmet_A894,chuva_cemaden_4320404010A
202509161900,2025,9,16,19,0.0,0.0,,0.0,,
202509162000,2025,9,16,20,0.0,0.0,,0.0,,
202509162100,2025,9,16,21,0.0,0.0,,0.0,,
202509162200,2025,9,16,22,0.0,0.0,,0.0,,
202509162300,2025,9,16,23,0.0,0.0,,0.0,,
202509170000,2025,9,17,0,0.0,0.0,,0.0,,
202509170100,2025,9,17,1,0.0,0.0,,0.0,,
202509170200,2025,9,17,2,0.0,0.0,,0.0,,
202509170300,2025,9,17,3,0.0,0.0,,0.0,,
202509170400,2025,9,17,4,0.0,0.0,,0.0,,
202509170500,2025,9,17,5,0.0,0.0,,0.0,,
202509170600,2025,9,17,6,0.0,0.0,,0.0,,
202509170700,2025,9,17,7,0.0,0.0,,0.0,,
202509170800,2025,9,17,8,0.0,0.0,,0.2,,
202509170900,2025,9,17,9,0.0,0.0,,0.0,,
202509171000,2025,9,17,10,0.0,0.0,,0.0,,
202509171100,2025,9,17,11,0.0,0.0,,0.0,,
202509171200,2025,9,17,12,0.0,0.0,,0.0,,
202509171300,2025,9,17,13,0.0,0.0,,0.0,,
202509171400,2025,9,17,14,0.0,0.0,,0.0,,
202509171500,2025,9,17,15,0.0,0.0,,0.0,,
202509171600,2025,9,17,16,0.0,0.0,,0.0,,
202509171700,2025,9,17,17,0.0,0.0,,0.0,,
202509171800,2025,9,17,18,0.0,0.0,,0.0,,
202509171900,2025,9,17,19,0.0,0.0,,0.0,,
202509172000,2025,9,17,20,0.0,0.0,,0.0,,
202509172100,2025,9,17,21,0.0,0.0,,0.0,,
202509172200,2025,9,17,22,0.0,0.0,,0.0,,
202509172300,2025,9,17,23,0.0,0.0,,0.0,,
202509180000,2025,9,18,0,0.0,0.0,,0.0,,
202509180100,2025,9,18,1,0.0,0.0,,0.0,,
202509180200,2025,9,18,2,0.0,0.0,,0.0,,
202509180300,2025,9,18,3,0.0,0.0,,0.0,,
202509180400,2025,9,18,4,0.0,0.0,,0.0,,
202509180500,2025,9,18,5,0.0,0.0,,0.0,,
202509180600,2025,9,18,6,0.0,0.0,,0.0,,
202509180700,2025,9,18,7,0.0,0.0,,0.0,,
202509180800,2025,9,18,8,0.0,0.0,,0.0,,
202509180900,2025,9,18,9,0.0,0.0,,0.0,,
202509181000,2025,9,18,10,0.0,0.0,,0.0,,
202509181100,2025,9,18,11,0.0,0.0,,0.0,,
202509181200,2025,9,18,12,0.0,0.0,,0.0,,
202509181300,2025,9,18,13,0.0,0.0,,0.0,,
202509181400,2025,9,18,14,0.0,0.0,,0.0,,
202509181500,2025,9,18,15,0.0,0.0,,0.0,,
202509181600,2025,9,18,16,0.0,0.0,,0.0,,
202509181700,2025,9,18,17,0.0,0.0,,0.0,,
202509181800,2025,9,18,18,0.0,0.0,,0.0,,
202509181900,2025,9,18,19,0.0,0.0,,0.0,,
202509182000,2025,9,18,20,0.0,0.0,,0.0,,
202509182100,2025,9,18,21,0.0,0.0,,0.0,,
202509182200,2025,9,18,22,0.0,0.0,,0.0,,
202509182300,2025,9,18,23,0.0,0.0,,0.0,,
202509190000,2025,9,19,0,0.0,0.0,,0.0,,
202509190100,2025,9,19,1,0.0,0.0,,0.0,,
202509190200,2025,9,19,2,0.0,0.0,,0.0,,
202509190300,2025,9,19,3,0.0,0.0,,0.0,,
202509190400,2025,9,19,4,0.0,0.0,,0.0,,
202509190500,2025,9,19,5,0.0,0.0,,0.0,,
202509190600,2025,9,19,6,0.0,0.0,,0.0,,
202509190700,2025,9,19,7,0.0,0.0,,0.0,,
202509190800,2025,9,19,8,0.0,0.0,,0.0,,
202509190900,2025,9,19,9,0.0,0.0,,0.0,,
202509191000,2025,9,19,10,0.0,0.0,,0.0,,
202509191100,2025,9,19,11,0.0,0.0,,0.0,,
202509191200,2025,9,19,12,0.0,0.0,,0.0,,
202509191300,2025,9,19,13,0.0,0.0,,0.0,,
202509191400,2025,9,19,14,0.0,0.0,,0.0,,
202509191500,2025,9,19,15,0.0,0.0,,0.0,,
202509191600,2025,9,19,16,0.0,0.0,,0.0,,
202509191700,2025,9,19,17,0.0,0.0,,0.0,,
202509191800,2025,9,19,18,0.0,0.0,,0.0,,
202509191900,2025,9,19,19,0.0,0.0,,0.0,,
202509192000,2025,9,19,20,0.0,0.0,,0.0,,
202509192100,2025,9,19,21,0.0,0.0,,0.0,,
202509192200,2025,9,19,22,0.0,0.0,,0.0,,
202509192300,2025,9,19,23,0.0,0.0,,0.0,,
202509200000,2025,9,20,0,0.0,0.0,,0.0,,
202509200100,2025,9,20,1,0.0,0.0,,0.0,,
202509200200,2025,9,20,2,0.0,0.0,,0.0,,
202509200300,2025,9,20,3,0.0,0.0,,0.0,,
202509200400,2025,9,20,4,0.0,0.0,,0.0,,
202509200500,2025,9,20,5,0.0,0.0,,0.0,,
202509200600,2025,9,20,6,0.0,0.0,,0.0,,
202509200700,2025,9,20,7,0.0,0.0,,0.0,,
202509200800,2025,9,20,8,0.0,0.0,,0.0,,
202509200900,2025,9,20,9,0.0,0.0,,0.0,,
202509201000,2025,9,20,10,0.0,0.0,,0.0,,
202509201100,2025,9,20,11,0.0,0.0,,0.0,,
202509201200,2025,9,20,12,0.0,0.0,,0.4,,
202509201300,2025,9,20,13,0.0,0.0,,0.0,,
202509201400,2025,9,20,14,0.0,0.0,,0.0,,
202509201500,2025,9,20,15,0.0,0.0,,0.0,,
202509201600,2025,9,20,16,0.0,0.2,,0.4,,
202509201700,2025,9,20,17,0.0,0.4,,0.6,,
202509201800,2025,9,20,18,0.0,2.0,,0.0,,
202509201900,2025,9,20,19,0.0,1.0,,0.2,,
202509202000,2025,9,20,20,0.0,1.2,,0.0,,
202509202100,2025,9,20,21,0.0,0.0,,0.0,,
202509202200,2025,9,20,22,0.0,0.2,,0.0,,
202509202300,2025,9,20,23,0.0,0.2,,0.0,,
202509210000,2025,9,21,0,0.0,0.0,,0.0,,
202509210100,2025,9,21,1,0.0,0.0,,0.0,,
202509210200,2025,9,21,2,0.0,0.0,,0.0,,
202509210300,2025,9,21,3,0.0,0.0,,0.0,,
202509210400,2025,9,21,4,0.0,12.4,,0.0,,
202509210500,2025,9,21,5,0.0,5.6,,0.0,,
202509210600,2025,9,21,6,0.0,3.6,,9.0,,
202509210700,2025,9,21,7,0.0,3.2,,4.4,,
202509210800,2025,9,21,8,0.0,1.8,,3.4,,
202509210900,2025,9,21,9,0.0,1.4,,5.8,,
202509211000,2025,9,21,10,0.0,2.0,,2.4,,
202509211100,2025,9,21,11,0.0,3.0,,8.8,,
202509211200,2025,9,21,12,0.0,3.0,,9.4,,
202509211300,2025,9,21,13,0.0,0.4,,4.2,,
202509211400,2025,9,21,14,0.0,0.0,,0.0,,
202509211500,2025,9,21,15,0.0,1.0,,0.8,,
202509211600,2025,9,21,16,0.0,2.4,,1.2,,
202509211700,2025,9,21,17,0.0,3.8,,8.4,,
202509211800,2025,9,21,18,0.0,3.2,,1.2,,
202509211900,2025,9,21,19,0.0,3.6,,0.2,,
202509212000,2025,9,21,20,0.0,3.8,,2.4,,
202509212100,2025,9,21,21,0.0,1.0,,5.8,,
202509212200,2025,9,21,22,0.0,0.2,,5.6,,
202509212300,2025,9,21,23,0.0,0.0,,7.4,,
202509220000,2025,9,22,0,0.0,0.0,,2.0,,
202509220100,2025,9,22,1,0.0,0.0,,1.4,,
202509220200,2025,9,22,2,0.0,0.0,,3.2,,
202509220300,2025,9,22,3,0.0,0.0,,4.0,,
202509220400,2025,9,22,4,0.0,7.2,,21.8,,
202509220500,2025,9,22,5,0.0,5.0,,0.6,,
202509220600,2025,9,22,6,0.0,4.8,,0.2,,
202509220700,2025,9,22,7,0.0,2.8,,4.0,,
202509220800,2025,9,22,8,0.0,1.6,,4.4,,
202509220900,2025,9,22,9,0.0,0.6,,4.4,,
202509221000,2025,9,22,10,0.0,0.0,,0.2,,
202509221100,2025,9,22,11,0.0,0.0,,0.0,,
202509221200,2025,9,22,12,0.0,0.0,,0.0,,
202509221300,2025,9,22,13,0.0,0.0,,0.0,,
202509221400,2025,9,22,14,0.0,0.0,,0.0,,
202509221500,2025,9,22,15,0.0,0.0,,0.0,,
202509221600,2025,9,22,16,0.0,0.0,,0.0,,
202509221700,2025,9,22,17,0.0,0.0,,0.0,,
202509221800,2025,9,22,18,0.0,0.0,,0.0,,
202509221900,2025,9,22,19,0.0,0.0,,0.0,,
202509222000,2025,9,22,20,0.0,0.0,,0.0,,
202509222100,2025,9,22,21,0.0,0.0,,0.0,,
202509222200,2025,9,22,22,0.0,0.0,,0.0,,
202509222300,2025,9,22,23,0.0,0.0,,0.0,,
202509230000,2025,9,23,0,0.0,0.0,,0.0,,
202509230100,2025,9,23,1,0.0,0.0,,0.0,,
202509230200,2025,9,23,2,0.0,0.0,,0.0,,
202509230300,2025,9,23,3,0.0,0.0,,0.0,,
202509230400,2025,9,23,4,0.0,0.0,,0.0,,
202509230500,2025,9,23,5,0.0,0.0,,0.0,,
202509230600,2025,9,23,6,0.0,0.0,,0.0,,
202509230700,2025,9,23,7,0.0,0.0,,0.0,,
202509230800,2025,9,23,8,0.0,0.0,,0.0,,
202509230900,2025,9,23,9,0.0,0.0,,,,
202509231000,2025,9,23,10,0.0,0.0,,,,
202509231100,2025,9,23,11,0.0,0.0,,0.0,,
202509231200,2025,9,23,12,0.0,0.0,,0.0,,
202509231300,2025,9,23,13,0.0,0.0,,0.0,,
202509231400,2025,9,23,14,0.0,0.0,,0.0,,
202509231500,2025,9,23,15,0.0,0.0,,0.0,,
202509231600,2025,9,23,16,0.0,0.0,,0.0,,
202509231700,2025,9,23,17,0.0,0.0,,0.0,,
202509231800,2025,9,23,18,0.0,0.0,,0.0,,
202509231900,2025,9,23,19,0.0,0.0,,0.0,,
202509232000,2025,9,23,20,0.0,0.0,,0.0,,
202509232100,2025,9,23,21,0.0,0.0,,0.0,,
202509232200,2025,9,23,22,0.0,0.0,,0.0,,
202509232300,2025,9,23,23,0.0,0.0,,0.0,,
202509240000,2025,9,24,0,0.0,0.0,,0.0,,
202509240100,2025,9,24,1,0.0,0.0,,0.0,,
202509240200,2025,9,24,2,0.0,0.0,,0.0,,
202509240300,2025,9,24,3,0.0,0.0,,0.0,,
202509240400,2025,9,24,4,0.0,0.0,,0.0,,
202509240500,2025,9,24,5,0.0,0.0,,0.0,,
202509240600,2025,9,24,6,0.0,0.0,,0.0,,
202509240700,2025,9,24,7,0.0,0.0,,0.0,,
202509240800,2025,9,24,8,0.0,0.0,,0.0,,
202509240900,2025,9,24,9,0.0,0.0,,0.0,,
202509241000,2025,9,24,10,0.0,0.0,,0.0,,
202509241100,2025,9,24,11,0.0,0.0,,0.0,,
202509241200,2025,9,24,12,0.0,0.0,,0.0,,
202509241300,2025,9,24,13,0.0,0.0,,0.0,,
202509241400,2025,9,24,14,0.0,0.0,,0.0,,
202509241500,2025,9,24,15,0.0,0.0,,0.0,,
202509241600,2025,9,24,16,0.0,0.0,,0.0,,
202509241700,2025,9,24,17,0.0,0.0,,0.0,,
202509241800,2025,9,24,18,0.0,0.0,,0.0,,
202509241900,2025,9,24,19,0.0,0.0,,0.0,,
202509242000,2025,9,24,20,0.0,0.0,,0.0,,
202509242100,2025,9,24,21,0.0,0.0,,0.0,,
202509242200,2025,9,24,22,0.0,0.0,,0.0,,
202509242300,2025,9,24,23,0.0,0.0,,0.0,,
202509250000,2025,9,25,0,0.0,0.0,,0.0,,
202509250100,2025,9,25,1,0.0,0.0,,0.0,,
202509250200,2025,9,25,2,0.0,0.0,,0.0,,
202509250300,2025,9,25,3,0.0,0.0,,0.0,,
202509250400,2025,9,25,4,0.0,0.0,,0.0,,
202509250500,2025,9,25,5,0.0,0.0,,0.0,,
202509250600,2025,9,25,6,0.0,0.0,,0.0,,
202509250700,2025,9,25,7,0.0,0.0,,0.0,,
202509250800,2025,9,25,8,0.0,0.0,,0.0,,
202509250900,2025,9,25,9,0.0,0.0,,0.0,,
202509251000,2025,9,25,10,0.0,0.0,,0.0,,
202509251100,2025,9,25,11,0.0,0.0,,0.0,,
202509251200,2025,9,25,12,0.0,0.0,,0.0,,
202509251300,2025,9,25,13,0.0,0.0,,0.0,,
202509251400,2025,9,25,14,0.0,0.0,,0.0,,
202509251500,2025,9,25,15,0.0,0.0,,0.0,,
202509251600,2025,9,25,16,0.0,0.0,,0.0,,
202509251700,2025,9,25,17,0.0,0.0,,0.0,,
202509251800,2025,9,25,18,0.0,0.0,,0.0,,
202509251900,2025,9,25,19,0.0,0.0,,0.0,,
202509252000,2025,9,25,20,0.0,0.0,,0.0,,
202509252100,2025,9,25,21,0.0,0.0,,0.0,,
202509252200,2025,9,25,22,0.0,0.0,,0.0,,
202509252300,2025,9,25,23,0.0,0.0,,0.0,,
202509260000,2025,9,26,0,0.0,0.0,,0.0,,
202509260100,2025,9,26,1,0.0,0.0,,0.0,,
202509260200,2025,9,26,2,0.0,0.0,,0.0,,
202509260300,2025,9,26,3,0.0,0.0,,0.0,,
202509260400,2025,9,26,4,0.0,0.0,,0.0,,
202509260500,2025,9,26,5,0.0,0.0,,0.0,,
202509260600,2025,9,26,6,0.0,0.0,,0.0,,
202509260700,2025,9,26,7,0.0,0.0,,0.0,,
202509260800,2025,9,26,8,0.0,0.0,,0.0,,
202509260900,2025,9,26,9,0.0,0.0,,0.0,,
202509261000,2025,9,26,10,0.0,0.0,,0.0,,
202509261100,2025,9,26,11,0.0,0.0,,0.0,,
202509261200,2025,9,26,12,0.0,0.0,,0.0,,
202509261300,2025,9,26,13,0.0,0.0,,0.0,,
202509261400,2025,9,26,14,0.0,0.0,,0.0,,
202509261500,2025,9,26,15,0.0,0.0,,0.0,,
202509261600,2025,9,26,16,0.0,0.0,,0.0,,
202509261700,2025,9,26,17,0.0,0.0,,0.0,,
202509261800,2025,9,26,18,0.0,0.0,,0.0,,
202509261900,2025,9,26,19,0.0,0.0,,0.0,,
202509262000,2025,9,26,20,0.0,0.0,,0.0,,
202509262100,2025,9,26,21,0.0,0.0,,0.0,,
202509262200,2025,9,26,22,0.0,0.0,,0.0,,
202509262300,2025,9,26,23,0.0,0.0,,0.0,,
202509270000,2025,9,27,0,0.0,0.0,,0.0,,
202509270100,2025,9,27,1,0.0,0.0,,0.0,,
202509270200,2025,9,27,2,0.0,0.0,,0.0,,
202509270300,2025,9,27,3,0.0,0.0,,0.0,,
202509270400,2025,9,27,4,0.0,0.0,,0.0,,
202509270500,2025,9,27,5,0.0,0.0,,0.0,,
202509270600,2025,9,27,6,0.0,0.0,,0.0,,
202509270700,2025,9,27,7,0.0,0.0,,0.0,,
202509270800,2025,9,27,8,0.0,0.0,,0.0,,
202509270900,2025,9,27,9,0.0,0.0,,0.0,,
202509271000,2025,9,27,10,0.0,0.0,,0.0,,
202509271100,2025,9,27,11,0.0,0.0,,0.0,,
202509271200,2025,9,27,12,0.0,0.0,,0.0,,
202509271300,2025,9,27,13,0.0,0.0,,0.0,,
202509271400,2025,9,27,14,0.0,0.0,,0.0,,
202509271500,2025,9,27,15,0.0,0.0,,0.0,,
202509271600,2025,9,27,16,0.0,0.0,,0.0,,
202509271700,2025,9,27,17,0.0,0.0,,0.0,,
202509271800,2025,9,27,18,0.0,0.0,,0.0,,
202509271900,2025,9,27,19,0.0,0.0,,0.0,,
202509272000,2025,9,27,20,0.0,0.0,,0.0,,
202509272100,2025,9,27,21,0.0,0.0,,0.0,,
202509272200,2025,9,27,22,0.0,0.0,,0.0,,
202509272300,2025,9,27,23,0.0,0.0,,0.0,,
202509280000,2025,9,28,0,0.0,3.4,,0.0,,
202509280100,2025,9,28,1,0.0,4.6,,6.8,,
202509280200,2025,9,28,2,0.0,5.2,,6.0,,
202509280300,2025,9,28,3,0.0,0.2,,2.2,,
202509280400,2025,9,28,4,0.0,0.0,,0.6,,
202509280500,2025,9,28,5,0.0,0.0,,0.0,,
202509280600,2025,9,28,6,0.0,0.0,,0.0,,
202509280700,2025,9,28,7,0.0,0.0,,0.0,,
202509280800,2025,9,28,8,0.0,0.0,,0.0,,
202509280900,2025,9,28,9,0.0,0.0,,0.0,,
202509281000,2025,9,28,10,0.0,0.0,,0.0,,
202509281100,2025,9,28,11,0.0,0.0,,0.0,,
202509281200,2025,9,28,12,0.0,0.0,,0.0,,
202509281300,2025,9,28,13,0.0,0.0,,0.0,,
202509281400,2025,9,28,14,0.0,0.0,,0.0,,
202509281500,2025,9,28,15,0.0,0.0,,0.0,,
202509281600,2025,9,28,16,0.0,0.0,,0.0,,
202509281700,2025,9,28,17,0.0,0.0,,0.0,,
202509281800,2025,9,28,18,0.0,0.0,,0.0,,
202509281900,2025,9,28,19,,0.0,,0.0,,
202509282000,2025,9,28,20,,0.0,,,,
202509282100,2025,9,28,21,0.0,0.0,,0.0,,
202509282200,2025,9,28,22,0.0,0.0,,0.0,,
202509282300,2025,9,28,23,0.0,0.0,,0.0,,
202509290000,2025,9,29,0,0.0,0.0,,0.0,,
202509290100,2025,9,29,1,0.0,0.0,,0.0,,
202509290200,2025,9,29,2,0.0,0.0,,0.0,,
202509290300,2025,9,29,3,0.0,0.0,,0.0,,
202509290400,2025,9,29,4,0.0,0.0,,0.2,,
202509290500,2025,9,29,5,0.0,0.0,,0.0,,
202509290600,2025,9,29,6,0.0,0.0,,0.0,,
202509290700,2025,9,29,7,0.0,0.0,,0.0,,
202509290800,2025,9,29,8,0.0,0.0,,0.0,,
202509290900,2025,9,29,9,0.0,0.0,,0.0,,
202509291000,2025,9,29,10,0.0,0.0,,0.0,,
202509291100,2025,9,29,11,0.0,0.0,,0.0,,
202509291200,2025,9,29,12,0.0,0.0,,0.0,,
202509291300,2025,9,29,13,0.0,0.0,,0.0,,
202509291400,2025,9,29,14,0.0,0.0,,0.0,,
202509291500,2025,9,29,15,0.0,0.0,,0.0,,
202509291600,2025,9,29,16,0.0,0.0,,0.0,,
202509291700,2025,9,29,17,0.0,0.0,,0.0,,
202509291800,2025,9,29,18,0.0,0.0,,0.0,,
202509291900,2025,9,29,19,0.0,0.0,,0.0,,
202509292000,2025,9,29,20,0.0,0.0,,0.0,,
202509292100,2025,9,29,21,0.0,0.0,,0.0,,
202509292200,2025,9,29,22,0.0,0.0,,0.0,,
202509292300,2025,9,29,23,0.0,0.0,,0.0,,
202509300000,2025,9,30,0,0.0,0.0,,0.8,,
202509300100,2025,9,30,1,0.0,0.6,,1.6,,
202509300200,2025,9,30,2,0.0,2.6,,0.8,,
202509300300,2025,9,30,3,0.0,0.4,,1.0,,
202509300400,2025,9,30,4,0.0,0.0,,1.8,,
202509300500,2025,9,30,5,0.0,0.0,,0.0,,
202509300600,2025,9,30,6,0.0,0.0,,0.0,,
202509300700,2025,9,30,7,0.0,0.2,,0.0,,
202509300800,2025,9,30,8,0.0,0.0,,0.0,,
202509300900,2025,9,30,9,0.0,0.0,,0.0,,
202509301000,2025,9,30,10,0.0,0.0,,0.0,,
202509301100,2025,9,30,11,0.0,8.6,,0.0,,
202509301200,2025,9,30,12,0.0,3.2,,0.0,,
202509301300,2025,9,30,13,0.0,6.4,,13.4,,
202509301400,2025,9,30,14,0.0,3.2,,8.0,,
202509301500,2025,9,30,15,0.0,1.4,,5.4,,
202509301600,2025,9,30,16,0.0,2.4,,2.8,,
202509301700,2025,9,30,17,0.0,1.6,,1.8,,
202509301800,2025,9,30,18,0.0,1.0,,3.6,,
202509301900,2025,9,30,19,0.0,0.2,,3.0,,
202509302000,2025,9,30,20,0.0,0.0,,0.6,,
202509302100,2025,9,30,21,0.0,0.0,,0.6,,
202509302200,2025,9,30,22,0.0,0.0,,0.4,,
202509302300,2025,9,30,23,0.0,0.0,,0.0,,
202510010000,2025,10,1,0,0.0,0.0,,0.0,,
202510010100,2025,10,1,1,0.0,0.0,,0.0,,
202510010200,2025,10,1,2,0.0,0.0,,0.0,,
202510010300,2025,10,1,3,0.0,0.0,,0.0,,
202510010400,2025,10,1,4,0.0,0.0,,0.0,,
202510010500,2025,10,1,5,0.0,0.0,,0.0,,
202510010600,2025,10,1,6,0.0,0.0,,0.0,,
202510010700,2025,10,1,7,0.0,0.2,,0.0,,
202510010800,2025,10,1,8,0.0,0.0,,0.0,,
202510010900,2025,10,1,9,0.0,0.0,,0.0,,
202510011000,2025,10,1,10,0.0,0.0,,0.0,,
202510011100,2025,10,1,11,0.0,0.0,,0.0,,
202510011200,2025,10,1,12,0.0,0.0,,0.0,,
202510011300,2025,10,1,13,0.0,0.0,,0.0,,
202510011400,2025,10,1,14,0.0,0.0,,0.0,,
202510011500,2025,10,1,15,0.0,0.0,,0.0,,
202510011600,2025,10,1,16,0.0,0.0,,0.0,,
202510011700,2025,10,1,17,0.0,0.0,,0.0,,
202510011800,2025,10,1,18,0.0,0.0,,0.0,,
202510011900,2025,10,1,19,0.0,0.0,,0.0,,
202510012000,2025,10,1,20,0.0,0.0,,0.0,,
202510012100,2025,10,1,21,0.0,0.0,,0.0,,
202510012200,2025,10,1,22,0.0,0.0,,0.0,,
202510012300,2025,10,1,23,0.0,0.0,,0.0,,
202510020000,2025,10,2,0,0.0,0.0,,0.0,,
202510020100,2025,10,2,1,0.0,0.0,,0.0,,
202510020200,2025,10,2,2,0.0,0.0,,0.0,,
202510020300,2025,10,2,3,0.0,0.0,,0.0,,
202510020400,2025,10,2,4,0.0,0.0,,0.0,,
202510020500,2025,10,2,5,0.0,0.0,,0.0,,
202510020600,2025,10,2,6,0.0,0.0,,0.0,,
202510020700,2025,10,2,7,0.0,0.0,,0.0,,
202510020800,2025,10,2,8,0.0,0.0,,0.0,,
202510020900,2025,10,2,9,0.0,0.0,,0.0,,
202510021000,2025,10,2,10,0.0,0.0,,0.0,,
202510021100,2025,10,2,11,0.0,0.0,,0.0,,
202510021200,2025,10,2,12,0.0,0.0,,0.0,,
202510021300,2025,10,2,13,0.0,0.0,,0.0,,
202510021400,2025,10,2,14,0.0,0.0,,0.0,,
202510021500,2025,10,2,15,0.0,0.0,,0.0,,
202510021600,2025,10,2,16,0.0,0.0,,0.0,,
202510021700,2025,10,2,17,0.0,0.0,,0.0,,
202510021800,2025,10,2,18,0.0,0.0,,0.0,,
202510021900,2025,10,2,19,0.0,0.0,,0.0,,
202510022000,2025,10,2,20,0.0,0.0,,0.0,,
202510022100,2025,10,2,21,0.0,0.0,,0.0,,
202510022200,2025,10,2,22,0.0,0.0,,0.0,,
202510022300,2025,10,2,23,0.0,0.0,,0.0,,
202510030000,2025,10,3,0,0.0,0.0,,0.0,,
202510030100,2025,10,3,1,0.0,0.0,,0.0,,
202510030200,2025,10,3,2,0.0,0.0,,0.0,,
202510030300,2025,10,3,3,0.0,0.0,,0.0,,
202510030400,2025,10,3,4,0.0,0.4,,0.0,,
202510030500,2025,10,3,5,0.0,2.6,,0.0,,
202510030600,2025,10,3,6,0.0,0.2,,0.0,,
202510030700,2025,10,3,7,0.0,0.2,,0.0,,
202510030800,2025,10,3,8,0.0,0.0,,0.0,,
202510030900,2025,10,3,9,0.0,0.0,,0.4,,
202510031000,2025,10,3,10,0.0,0.0,,0.0,,
202510031100,2025,10,3,11,0.0,0.0,,0.0,,
202510031200,2025,10,3,12,0.0,0.0,,0.0,,
202510031300,2025,10,3,13,0.0,0.0,,0.4,,
202510031400,2025,10,3,14,0.0,0.0,,0.0,,
202510031500,2025,10,3,15,0.0,0.0,,0.0,,
202510031600,2025,10,3,16,0.0,0.0,,0.2,,
202510031700,2025,10,3,17,0.0,0.0,,0.6,,
202510031800,2025,10,3,18,,0.0,,,,
202510031900,2025,10,3,19,0.0,0.0,,0.0,,
202510032000,2025,10,3,20,0.0,0.0,,0.0,,
202510032100,2025,10,3,21,0.0,0.0,,0.0,,
202510032200,2025,10,3,22,0.0,0.0,,0.0,,
202510032300,2025,10,3,23,0.0,0.0,,0.0,,
202510040000,2025,10,4,0,0.0,0.0,,0.0,,
202510040100,2025,10,4,1,0.0,0.0,,0.0,,
202510040200,2025,10,4,2,0.0,0.0,,0.2,,
202510040300,2025,10,4,3,0.0,0.0,,0.0,,
202510040400,2025,10,4,4,0.0,0.0,,0.0,,
202510040500,2025,10,4,5,0.0,0.0,,0.0,,
202510040600,2025,10,4,6,0.0,0.0,,0.0,,
202510040700,2025,10,4,7,0.0,0.0,,0.0,,
202510040800,2025,10,4,8,0.0,0.0,,0.0,,
202510040900,2025,10,4,9,0.0,0.0,,0.0,,
202510041000,2025,10,4,10,0.0,0.0,,0.0,,
202510041100,2025,10,4,11,0.0,0.0,,0.0,,
202510041200,2025,10,4,12,0.0,0.0,,0.0,,
202510041300,2025,10,4,13,0.0,0.0,,0.0,,
202510041400,2025,10,4,14,0.0,0.0,,0.0,,
202510041500,2025,10,4,15,0.0,0.0,,0.0,,
202510041600,2025,10,4,16,0.0,0.0,,0.0,,
202510041700,2025,10,4,17,0.0,0.6,,0.0,,
202510041800,2025,10,4,18,0.0,6.4,,0.0,,
202510041900,2025,10,4,19,0.0,0.0,,0.0,,
202510042000,2025,10,4,20,0.0,0.2,,0.0,,
202510042100,2025,10,4,21,0.0,0.0,,0.0,,
202510042200,2025,10,4,22,0.0,0.0,,0.0,,
202510042300,2025,10,4,23,0.0,0.0,,0.8,,
202510050000,2025,10,5,0,0.0,0.0,,0.0,,
202510050100,2025,10,5,1,0.0,0.0,,0.0,,
202510050200,2025,10,5,2,0.0,0.0,,0.0,,
202510050300,2025,10,5,3,0.0,0.0,,0.0,,
202510050400,2025,10,5,4,0.0,0.0,,0.0,,
202510050500,2025,10,5,5,0.0,0.0,,0.0,,
202510050600,2025,10,5,6,0.0,0.0,,0.0,,
202510050700,2025,10,5,7,0.0,0.0,,0.0,,
202510050800,2025,10,5,8,0.0,0.0,,0.0,,
202510050900,2025,10,5,9,0.0,0.0,,0.0,,
202510051000,2025,10,5,10,0.0,0.0,,0.0,,
202510051100,2025,10,5,11,0.0,0.0,,0.0,,
202510051200,2025,10,5,12,0.0,0.0,,0.0,,
202510051300,2025,10,5,13,0.0,0.0,,0.0,,
202510051400,2025,10,5,14,0.0,0.0,,0.0,,
202510051500,2025,10,5,15,0.0,0.0,,0.0,,
202510051600,2025,10,5,16,0.0,0.0,,0.0,,
202510051700,2025,10,5,17,0.0,0.0,,0.0,,
202510051800,2025,10,5,18,0.0,0.0,,0.0,,
202510051900,2025,10,5,19,0.0,0.0,,0.0,,
202510052000,2025,10,5,20,0.0,0.0,,0.0,,
202510052100,2025,10,5,21,0.0,0.0,,0.0,,
202510052200,2025,10,5,22,0.0,0.0,,0.0,,
202510052300,2025,10,5,23,0.0,0.0,,0.0,,
202510060000,2025,10,6,0,0.0,0.0,,0.0,,
202510060100,2025,10,6,1,0.0,0.0,,0.0,,
202510060200,2025,10,6,2,0.0,0.0,,0.0,,
202510060300,2025,10,6,3,0.0,0.0,,0.0,,
202510060400,2025,10,6,4,0.0,1.8,,0.0,,
202510060500,2025,10,6,5,0.0,5.2,,0.0,,
202510060600,2025,10,6,6,0.0,5.6,,5.6,,
202510060700,2025,10,6,7,0.0,6.4,,6.0,,
202510060800,2025,10,6,8,0.0,2.0,,4.2,,
202510060900,2025,10,6,9,0.0,0.2,,2.0,,
202510061000,2025,10,6,10,0.0,5.2,,17.0,,
202510061100,2025,10,6,11,0.0,0.6,,2.4,,
202510061200,2025,10,6,12,0.0,0.0,,0.2,,
202510061300,2025,10,6,13,0.0,0.0,,3.2,,
202510061400,2025,10,6,14,0.0,0.0,,0.8,,
202510061500,2025,10,6,15,0.0,0.0,,0.0,,
202510061600,2025,10,6,16,0.0,0.0,,0.0,,
202510061700,2025,10,6,17,0.0,0.2,,0.0,,
202510061800,2025,10,6,18,0.0,0.0,,0.0,,
